DatabaseName,TableName,ColumnName,ColumnFormat,ColumnTitle,ColumnType,ColumnUDTName,ColumnLength,DefaultValue,Nullable,CommentString,DecimalTotalDigits,DecimalFractionalDigits,ColumnId,ObjectType
db1,table_Y,column_WL_WK,X(20),,CV  ,,20,,Y ,,,,1089,VIEW
db1,table_Y,column_KI_MO,X(1),,CF  ,,1,,Y ,,,,1090,VIEW
db1,table_Y,column_VD_OV,X(20),,CV  ,,20,,Y ,,,,1091,VIEW
db1,table_Y,column_ND_AR,-(3)9,,I1  ,,1,,Y ,,,,1092,VIEW
db1,table_Y,column_UC_MH,0.99,,D   ,,8,,Y ,,15,2,1093,VIEW
db1,table_Y,column_WG_NC,0.99,,D   ,,8,,Y ,,15,2,1094,VIEW
db1,table_Y,column_VN_AL,X(10),,CV  ,,10,,Y ,,,,1096,VIEW
db1,table_Y,column_RI_IR,X(20),,CV  ,,20,,Y ,,,,1097,VIEW
db1,table_Y,column_QM_QW,X(30),,CV  ,,30,,Y ,,,,1098,VIEW
db1,table_Y,column_SN_KF,X(1),,CF  ,,1,,Y ,,,,1099,VIEW
db1,table_Y,column_KF_XT,0.99,,D   ,,8,,Y ,,15,2,1100,VIEW
db1,table_Y,column_QJ_ME,0.99,,D   ,,8,,Y ,,15,2,1101,VIEW
db1,table_Y,column_AK_OS,X(36),,CV  ,,36,,Y ,,,,1103,VIEW
db1,table_Y,column_QR_GD,X(20),,CV  ,,20,,Y ,,,,1104,VIEW
db1,table_Y,column_MM_LH,X(20),,CV  ,,20,,Y ,,,,1105,VIEW
db1,table_Y,column_XC_GE,X(20),,CV  ,,20,,Y ,,,,1106,VIEW
db1,table_Y,column_TM_ZS,X(20),,CV  ,,20,,Y ,,,,1107,VIEW
db1,table_Y,column_VC_UF,X(100),,CV  ,,100,,Y ,,,,1108,VIEW
db1,table_Y,column_VG_BU,X(100),,CV  ,,100,,Y ,,,,1109,VIEW
db1,table_Y,column_VN_NY,X(100),,CV  ,,100,,Y ,,,,1110,VIEW
db1,table_Y,column_VN_NF,X(100),,CV  ,,100,,Y ,,,,1111,VIEW
db1,table_Y,column_AR_OM,X(1),,CF  ,,1,,Y ,,,,1112,VIEW
db1,table_Y,column_JK_MR,YY/MM/DD,,DA  ,,4,,Y ,,,,1113,VIEW
db1,table_Y,column_IA_PN,X(36),,CV  ,,36,,Y ,,,,1114,VIEW
db1,table_Y,column_HK_QB,X(36),,CV  ,,36,,Y ,,,,1115,VIEW
db1,table_Y,column_GQ_YU,X(36),,CV  ,,36,,Y ,,,,1116,VIEW
db1,table_Y,column_VC_PW,X(36),,CV  ,,36,,Y ,,,,1117,VIEW
db1,table_Y,column_SB_GB,-(19)9,,I8  ,,8,,Y ,,,,1118,VIEW
db1,table_Y,column_RB_WT,-(19)9,,I8  ,,8,,Y ,,,,1119,VIEW
db1,table_Y,column_UD_LG,-(19)9,,I8  ,,8,,Y ,,,,1120,VIEW
db1,table_Y,column_TF_XL,-(19)9,,I8  ,,8,,Y ,,,,1121,VIEW
db1,table_Y,column_TP_RS,X(6),,CV  ,,6,,Y ,,,,1122,VIEW
db1,table_Y,column_VB_QE,YY/MM/DD,,DA  ,,4,,Y ,,,,1123,VIEW
db1,table_Y,column_EY_RN,-(3)9,,I1  ,,1,,Y ,,,,1124,VIEW
db1,table_Y,column_UR_BX,YY/MM/DD,,DA  ,,4,,Y ,,,,1125,VIEW
db1,table_Y,column_TW_RG,YY/MM/DD,,DA  ,,4,,Y ,,,,1126,VIEW
db1,table_Y,column_IT_IE,YY/MM/DD,,DA  ,,4,,Y ,,,,1127,VIEW
db1,table_Y,column_HU_TD,YY/MM/DD,,DA  ,,4,,Y ,,,,1128,VIEW
db1,table_Y,column_IU_NS,-(10)9,,I   ,,4,,Y ,,,,1129,VIEW
db1,table_Y,column_HX_JM,-(10)9,,I   ,,4,,Y ,,,,1130,VIEW
db1,table_Y,column_HN_MG,X(1),,CF  ,,1,,Y ,,,,1131,VIEW
db1,table_Y,column_CU_VF,-(10)9,,I   ,,4,,Y ,,,,1132,VIEW
db1,table_Y,column_WZ_QW,X(250),,CV  ,,250,,Y ,,,,1088,VIEW
db1,table_Y,column_TO_IE,X(1),,CF  ,,1,,Y ,,,,1056,VIEW
db1,table_Y,column_MJ_JU,X(10),,CV  ,,10,,Y ,,,,1040,VIEW
db1,table_Y,column_TF_JV,X(20),,CV  ,,20,,Y ,,,,1032,VIEW
db1,table_Y,column_HA_IT,YY/MM/DD,,DA  ,,4,,Y ,,,,1028,VIEW
db1,table_Y,column_FV_TX,-(10)9,,I   ,,4,,Y ,,,,1026,VIEW
db1,table_Y,column_CJ_QZ,-(19)9,,I8  ,,8,,Y ,,,,1025,VIEW
db1,table_Y,column_UV_QD,X(20),,CV  ,,20,,Y ,,,,1095,VIEW
db1,table_Y,column_JV_FD,X(1),,CF  ,,1,,Y ,,,,1062,VIEW
db1,table_Y,column_GE_KQ,X(10),,CV  ,,10,,Y ,,,,1045,VIEW
db1,table_Y,column_NL_CM,X(10),,CV  ,,10,,Y ,,,,1036,VIEW
db1,table_Y,column_FH_RH,YY/MM/DD,,DA  ,,4,,Y ,,,,1031,VIEW
db1,table_Y,column_NN_ZW,X(20),,CV  ,,20,,Y ,,,,1029,VIEW
db1,table_Y,column_TG_NH,-(10)9,,I   ,,4,,Y ,,,,1027,VIEW
db1,table_Y,column_PU_DH,YY/MM/DD,,DA  ,,4,,Y ,,,,1102,VIEW
db1,table_Y,column_QX_NS,X(1),,CF  ,,1,,Y ,,,,1068,VIEW
db1,table_Y,column_FR_LP,X(6),,CF  ,,6,,Y ,,,,1050,VIEW
db1,table_Y,column_TP_VB,X(1),,CF  ,,1,,Y ,,,,1041,VIEW
db1,table_Y,column_TM_KA,X(1),,CV  ,,1,,Y ,,,,1035,VIEW
db1,table_Y,column_ND_NF,-(10)9,,I   ,,4,,Y ,,,,1033,VIEW
db1,table_Y,column_LM_LH,X(20),,CV  ,,20,,Y ,,,,1030,VIEW
db1,table_Y,column_TU_YU,X(50),,CV  ,,50,,Y ,,,,1034,VIEW
db1,table_Y,column_ZA_EE,YY/MM/DD,,DA  ,,4,,Y ,,,,1037,VIEW
db1,table_Y,column_YK_UO,YY/MM/DD,,DA  ,,4,,Y ,,,,1038,VIEW
db1,table_Y,column_SH_DI,X(20),,CV  ,,20,,Y ,,,,1039,VIEW
db1,table_Y,column_TW_UF,X(10),,CV  ,,10,,Y ,,,,1042,VIEW
db1,table_Y,column_US_MB,X(50),,CV  ,,50,,Y ,,,,1043,VIEW
db1,table_Y,column_XL_GP,X(50),,CV  ,,50,,Y ,,,,1044,VIEW
db1,table_Y,column_AG_PJ,X(20),,CV  ,,20,,Y ,,,,1046,VIEW
db1,table_Y,column_FI_BD,YY/MM/DD,,DA  ,,4,,Y ,,,,1047,VIEW
db1,table_Y,column_AJ_IG,X(1),,CF  ,,1,,Y ,,,,1048,VIEW
db1,table_Y,column_EM_HV,YY/MM/DD,,DA  ,,4,,Y ,,,,1049,VIEW
db1,table_Y,column_YL_WF,X(1),,CF  ,,1,,Y ,,,,1051,VIEW
db1,table_Y,column_QI_LL,X(1),,CF  ,,1,,Y ,,,,1052,VIEW
db1,table_Y,column_EE_QO,-(3)9,,I1  ,,1,,Y ,,,,1053,VIEW
db1,table_Y,column_UL_MO,YY/MM/DD,,DA  ,,4,,Y ,,,,1054,VIEW
db1,table_Y,column_TY_TX,YY/MM/DD,,DA  ,,4,,Y ,,,,1055,VIEW
db1,table_Y,column_HC_JU,YY/MM/DD,,DA  ,,4,,Y ,,,,1057,VIEW
db1,table_Y,column_IC_KF,-(10)9,,I   ,,4,,Y ,,,,1058,VIEW
db1,table_Y,column_HM_JP,-(10)9,,I   ,,4,,Y ,,,,1059,VIEW
db1,table_Y,column_HY_PX,X(1),,CF  ,,1,,Y ,,,,1060,VIEW
db1,table_Y,column_CX_AP,-(10)9,,I   ,,4,,Y ,,,,1061,VIEW
db1,table_Y,column_DG_MZ,YYYY-MM-DDBHH:MI:SS.S(6),,TS  ,,26,,Y ,,,6,1063,VIEW
db1,table_Y,column_DI_MG,-(10)9,,I   ,,4,,Y ,,,,1064,VIEW
db1,table_Y,column_CN_JJ,X(30),,CV  ,,30,,Y ,,,,1065,VIEW
db1,table_Y,column_EB_UZ,YYYY-MM-DDBHH:MI:SS.S(6),,TS  ,,26,,Y ,,,6,1066,VIEW
db1,table_Y,column_ID_TJ,YY/MM/DD,,DA  ,,4,,Y ,,,,1056,VIEW
db1,table_Y,column_KJ_OF,X(1),,CF  ,,1,,Y ,,,,1032,VIEW
db1,table_Y,column_FF_JB,YY/MM/DD,,DA  ,,4,,Y ,,,,1028,VIEW
db1,table_Y,column_TE_OD,-(10)9,,I   ,,4,,Y ,,,,1026,VIEW
db1,table_Y,column_CQ_OT,-(10)9,,I   ,,4,,Y ,,,,1025,VIEW
db1,table_Y,column_RW_OC,X(30),,CV  ,,30,,Y ,,,,1062,VIEW
db1,table_Y,column_XA_KM,X(50),,CV  ,,50,,Y ,,,,1045,VIEW
db1,table_Y,column_TC_LR,X(1),,CF  ,,1,,Y ,,,,1036,VIEW
db1,table_Y,column_UZ_EU,YYYY-MM-DDBHH:MI:SS.S(6),,TS  ,,26,,Y ,,,6,1031,VIEW
db1,table_Y,column_LN_DB,X(6),,CV  ,,6,,Y ,,,,1029,VIEW
db1,table_Y,column_NU_AJ,X(20),,CV  ,,20,,Y ,,,,1027,VIEW
db1,table_Y,column_RL_OX,X(20),,CV  ,,20,,Y ,,,,1040,VIEW
db1,table_Y,column_GN_NK,X(10),,CV  ,,10,,Y ,,,,1050,VIEW
db1,table_Y,column_YZ_OD,X(20),,CV  ,,20,,Y ,,,,1041,VIEW
db1,table_Y,column_BM_JJ,X(4),,CF  ,,4,,Y ,,,,1035,VIEW
db1,table_Y,column_PE_NG,X(1),,CF  ,,1,,Y ,,,,1033,VIEW
db1,table_Y,column_OT_YV,X(10),,CV  ,,10,,Y ,,,,1030,VIEW
db1,table_J,column_LU_VA,X(1),,CF  ,,1,,Y ,,,,1034,VIEW
db1,table_J,column_TN_PD,-(10)9,,I   ,,4,,Y ,,,,1037,VIEW
db1,table_J,column_KF_QX,X(3),,CF  ,,3,,Y ,,,,1038,VIEW
db1,table_J,column_KT_XJ,X(1),,CF  ,,1,,Y ,,,,1039,VIEW
db1,table_J,column_QM_QH,X(2),,CF  ,,2,,Y ,,,,1042,VIEW
db1,table_J,column_QC_LF,X(1),,CF  ,,1,,Y ,,,,1043,VIEW
db1,table_J,column_MC_WF,-(10)9,,I   ,,4,,Y ,,,,1044,VIEW
db1,table_J,column_IL_AV,X(1),,CF  ,,1,,Y ,,,,1046,VIEW
db1,table_J,column_NE_TW,X(6),,CV  ,,6,,Y ,,,,1047,VIEW
db1,table_J,column_FF_FD,YY/MM/DD,,DA  ,,4,,Y ,,,,1048,VIEW
db1,table_J,column_MJ_EY,X(1),,CF  ,,1,,Y ,,,,1049,VIEW
db1,table_J,column_JC_OO,-(10)9,,I   ,,4,,Y ,,,,1051,VIEW
db1,table_J,column_QH_CY,X(1),,CF  ,,1,,Y ,,,,1052,VIEW
db1,table_J,column_DP_NL,X(5),,CV  ,,5,,Y ,,,,1053,VIEW
db1,table_J,column_KX_AH,X(20),,CV  ,,20,,Y ,,,,1054,VIEW
db1,table_J,column_UK_DC,-(10)9,,I   ,,4,,Y ,,,,1055,VIEW
db1,table_J,column_RY_AQ,X(1),,CF  ,,1,,Y ,,,,1057,VIEW
db1,table_J,column_MG_DD,-(10)9,,I   ,,4,,Y ,,,,1058,VIEW
db1,table_J,column_ZN_BQ,YY/MM/DD,,DA  ,,4,,Y ,,,,1059,VIEW
db1,table_J,column_TA_FT,X(1),,CF  ,,1,,Y ,,,,1060,VIEW
db1,table_J,column_PN_KX,X(10),,CV  ,,20,,Y ,,,,1061,VIEW
db1,table_J,column_KL_BK,X(1),,CV  ,,2,,Y ,,,,1063,VIEW
db1,table_J,column_JA_BG,X(3),,CV  ,,6,,Y ,,,,1064,VIEW
db1,table_J,column_OR_ME,X(3),,CV  ,,6,,Y ,,,,1065,VIEW
db1,table_J,column_CJ_UP,-(10)9,,I   ,,4,,Y ,,,,1066,VIEW
db1,table_J,column_HS_YS,X(1),,CF  ,,1,,Y ,,,,1056,VIEW
db1,table_J,column_FN_VN,X(6),,CF  ,,6,,Y ,,,,1032,VIEW
db1,table_J,column_KD_RY,YY/MM/DD,,DA  ,,4,,Y ,,,,1028,VIEW
db1,table_J,column_JZ_QF,-(10)9,,I   ,,4,,Y ,,,,1026,VIEW
db1,table_J,column_DH_PU,X(20),,CV  ,,20,,Y ,,,,1025,VIEW
db1,table_J,column_YO_OV,X(3),,CV  ,,6,,Y ,,,,1062,VIEW
db1,table_J,column_KT_CF,YY/MM/DD,,DA  ,,4,,Y ,,,,1045,VIEW
db1,table_J,column_EL_NH,-(10)9,,I   ,,4,,Y ,,,,1036,VIEW
db1,table_J,column_OF_CE,YY/MM/DD,,DA  ,,4,,Y ,,,,1031,VIEW
db1,table_J,column_FW_FW,X(1),,CF  ,,1,,Y ,,,,1029,VIEW
db1,table_J,column_HF_ZB,X(20),,CV  ,,20,,Y ,,,,1027,VIEW
db1,table_J,column_VS_TX,0.99,,D   ,,8,,Y ,,15,2,1040,VIEW
db1,table_J,column_NW_UH,X(1),,CF  ,,1,,Y ,,,,1050,VIEW
db1,table_J,column_VU_FX,X(1),,CF  ,,1,,Y ,,,,1041,VIEW
db1,table_J,column_HP_ME,X(1),,CF  ,,1,,Y ,,,,1035,VIEW
db1,table_J,column_CC_IE,X(2),,CF  ,,2,,Y ,,,,1033,VIEW
db1,table_J,column_PT_JD,X(20),,CV  ,,20,,Y ,,,,1030,VIEW
db1,table_V,column_RL_CC,X(20),,CV  ,,20,,Y ,,,,1034,VIEW
db1,table_V,column_WW_XU,0.99,,D   ,,8,,Y ,,15,2,1037,VIEW
db1,table_V,column_VF_SU,0.99,,D   ,,8,,Y ,,15,2,1038,VIEW
db1,table_V,column_PB_TO,X(1),,CF  ,,1,,Y ,,,,1039,VIEW
db1,table_V,column_TU_NL,0.99,,D   ,,8,,Y ,,15,2,1042,VIEW
db1,table_V,column_BK_DZ,X(4),,CF  ,,4,,Y ,,,,1043,VIEW
db1,table_V,column_ZN_EW,X(4),,CF  ,,4,,Y ,,,,1044,VIEW
db1,table_V,column_ZJ_GK,X(6),,CV  ,,6,,Y ,,,,1046,VIEW
db1,table_V,column_KK_YW,0.99,,D   ,,8,,Y ,,15,2,1047,VIEW
db1,table_V,column_DT_FV,X(2),,CF  ,,2,,Y ,,,,1048,VIEW
db1,table_V,column_MD_PG,YY/MM/DD,,DA  ,,4,,Y ,,,,1049,VIEW
db1,table_V,column_RY_FR,X(2),,CF  ,,2,,Y ,,,,1051,VIEW
db1,table_V,column_VA_LP,X(20),,CV  ,,20,,Y ,,,,1052,VIEW
db1,table_V,column_VN_AW,X(10),,CV  ,,10,,Y ,,,,1053,VIEW
db1,table_V,column_VK_LK,X(2),,CF  ,,2,,Y ,,,,1054,VIEW
db1,table_V,column_PS_TP,YY/MM/DD,,DA  ,,4,,Y ,,,,1055,VIEW
db1,table_V,column_SJ_IB,X(1),,CF  ,,1,,Y ,,,,1057,VIEW
db1,table_V,column_VP_IU,X(20),,CV  ,,20,,Y ,,,,1058,VIEW
db1,table_V,column_OV_NH,X(10),,CV  ,,10,,Y ,,,,1059,VIEW
db1,table_V,column_KE_WC,X(20),,CV  ,,20,,Y ,,,,1060,VIEW
db1,table_V,column_QS_DU,X(1),,CF  ,,1,,Y ,,,,1061,VIEW
db1,table_V,column_WN_TA,YY/MM/DD,,DA  ,,4,,Y ,,,,1063,VIEW
db1,table_V,column_OO_ID,-(3)9,,I1  ,,1,,Y ,,,,1064,VIEW
db1,table_V,column_VM_JL,X(6),,CF  ,,6,,Y ,,,,1065,VIEW
db1,table_V,column_CF_CT,X(3),,CV  ,,3,,Y ,,,,1066,VIEW
db1,table_V,column_JK_IM,0.99,,D   ,,8,,Y ,,15,2,1067,VIEW
db1,table_V,column_NN_UK,X(1),,CF  ,,1,,Y ,,,,1069,VIEW
db1,table_V,column_TS_PN,X(1),,CF  ,,1,,Y ,,,,1070,VIEW
db1,table_V,column_TB_JQ,X(2),,CF  ,,2,,Y ,,,,1071,VIEW
db1,table_V,column_TS_NO,X(20),,CV  ,,20,,Y ,,,,1072,VIEW
db1,table_V,column_MY_IR,-(10)9,,I   ,,4,,Y ,,,,1073,VIEW
db1,table_V,column_AI_TL,-(10)9,,I   ,,4,,Y ,,,,1074,VIEW
db1,table_V,column_TS_ZO,X(20),,CV  ,,20,,Y ,,,,1075,VIEW
db1,table_V,column_XJ_ZI,X(20),,CV  ,,20,,Y ,,,,1076,VIEW
db1,table_V,column_YL_KJ,X(1),,CF  ,,1,,Y ,,,,1077,VIEW
db1,table_V,column_NR_TJ,X(20),,CV  ,,20,,Y ,,,,1078,VIEW
db1,table_V,column_ZT_LV,X(20),,CV  ,,20,,Y ,,,,1079,VIEW
db1,table_V,column_TA_AN,X(20),,CV  ,,20,,Y ,,,,1080,VIEW
db1,table_V,column_TL_OH,X(1),,CF  ,,1,,Y ,,,,1081,VIEW
db1,table_V,column_QS_GF,0.99,,D   ,,8,,Y ,,15,2,1082,VIEW
db1,table_V,column_XJ_QY,0.99,,D   ,,8,,Y ,,15,2,1083,VIEW
db1,table_V,column_OV_ZZ,YY/MM/DD,,DA  ,,4,,Y ,,,,1084,VIEW
db1,table_V,column_PV_OL,X(20),,CV  ,,20,,Y ,,,,1085,VIEW
db1,table_V,column_WM_DI,X(4),,CF  ,,4,,Y ,,,,1086,VIEW
db1,table_V,column_ST_DQ,X(4),,CF  ,,4,,Y ,,,,1087,VIEW
db1,table_V,column_RA_PC,-(10)9,,I   ,,4,,Y ,,,,1089,VIEW
db1,table_V,column_DP_PR,0.99,,D   ,,8,,Y ,,15,2,1090,VIEW
db1,table_V,column_ZH_UY,X(1),,CF  ,,1,,Y ,,,,1091,VIEW
db1,table_V,column_CT_YU,X(3),,CF  ,,3,,Y ,,,,1092,VIEW
db1,table_V,column_VL_IJ,X(10),,CV  ,,10,,Y ,,,,1093,VIEW
db1,table_V,column_XJ_LU,0.99,,D   ,,8,,Y ,,15,2,1094,VIEW
db1,table_V,column_XG_LE,-(10)9,,I   ,,4,,Y ,,,,1096,VIEW
db1,table_V,column_ML_FS,-(10)9,,I   ,,4,,Y ,,,,1097,VIEW
db1,table_V,column_MC_BH,YY/MM/DD,,DA  ,,4,,Y ,,,,1098,VIEW
db1,table_V,column_YB_BT,0.99,,D   ,,8,,Y ,,15,2,1099,VIEW
db1,table_V,column_QH_FE,0.99,,D   ,,8,,Y ,,15,2,1100,VIEW
db1,table_V,column_WN_ZV,0.99,,D   ,,8,,Y ,,15,2,1101,VIEW
db1,table_V,column_KX_HU,X(1),,CF  ,,1,,Y ,,,,1103,VIEW
db1,table_V,column_SE_MU,X(2),,CF  ,,2,,Y ,,,,1104,VIEW
db1,table_V,column_HW_HI,X(20),,CV  ,,20,,Y ,,,,1105,VIEW
db1,table_V,column_TZ_JL,X(10),,CV  ,,10,,Y ,,,,1106,VIEW
db1,table_V,column_LP_PA,X(1),,CF  ,,1,,Y ,,,,1107,VIEW
db1,table_V,column_NV_RI,X(10),,CV  ,,10,,Y ,,,,1108,VIEW
db1,table_V,column_NZ_EO,X(2),,CF  ,,2,,Y ,,,,1109,VIEW
db1,table_V,column_HU_KW,YY/MM/DD,,DA  ,,4,,Y ,,,,1110,VIEW
db1,table_V,column_NH_ET,-(10)9,,I   ,,4,,Y ,,,,1111,VIEW
db1,table_V,column_MR_YS,X(10),,CV  ,,10,,Y ,,,,1112,VIEW
db1,table_V,column_WO_GC,X(20),,CV  ,,20,,Y ,,,,1113,VIEW
db1,table_V,column_JG_QB,X(1),,CF  ,,1,,Y ,,,,1114,VIEW
db1,table_V,column_JA_KU,X(1),,CF  ,,1,,Y ,,,,1115,VIEW
db1,table_V,column_TQ_NZ,-(10)9,,I   ,,4,,Y ,,,,1116,VIEW
db1,table_V,column_XI_CR,X(1),,CF  ,,1,,Y ,,,,1117,VIEW
db1,table_V,column_GI_ER,X(60),,CV  ,,60,,Y ,,,,1118,VIEW
db1,table_V,column_UC_UU,X(20),,CV  ,,20,,Y ,,,,1119,VIEW
db1,table_V,column_KU_MQ,0.99,,D   ,,8,,Y ,,15,2,1120,VIEW
db1,table_V,column_KF_CZ,YY/MM/DD,,DA  ,,4,,Y ,,,,1121,VIEW
db1,table_V,column_GI_LD,X(10),,CV  ,,10,,Y ,,,,1122,VIEW
db1,table_V,column_RI_PV,X(1),,CF  ,,1,,Y ,,,,1123,VIEW
db1,table_V,column_VH_UL,X(5),,CV  ,,5,,Y ,,,,1124,VIEW
db1,table_V,column_RT_WK,X(12),,CV  ,,12,,Y ,,,,1125,VIEW
db1,table_V,column_XN_ZF,0.99,,D   ,,8,,Y ,,15,2,1126,VIEW
db1,table_V,column_LL_PC,X(1),,CF  ,,1,,Y ,,,,1127,VIEW
db1,table_V,column_WM_QM,X(250),,CV  ,,250,,Y ,,,,1128,VIEW
db1,table_V,column_MS_HG,0.99,,D   ,,8,,Y ,,15,2,1129,VIEW
db1,table_V,column_OS_CT,0.99,,D   ,,8,,Y ,,15,2,1130,VIEW
db1,table_V,column_AE_RD,X(36),,CV  ,,36,,Y ,,,,1131,VIEW
db1,table_V,column_QO_VW,X(20),,CV  ,,20,,Y ,,,,1132,VIEW
db1,table_V,column_ME_TD,X(20),,CV  ,,20,,Y ,,,,1133,VIEW
db1,table_V,column_XO_CB,X(20),,CV  ,,20,,Y ,,,,1134,VIEW
db1,table_V,column_TK_NT,X(20),,CV  ,,20,,Y ,,,,1135,VIEW
db1,table_V,column_VN_QN,X(100),,CV  ,,100,,Y ,,,,1136,VIEW
db1,table_V,column_VB_DQ,X(100),,CV  ,,100,,Y ,,,,1137,VIEW
db1,table_V,column_VL_VD,X(100),,CV  ,,100,,Y ,,,,1138,VIEW
db1,table_V,column_VX_SK,X(100),,CV  ,,100,,Y ,,,,1139,VIEW
db1,table_V,column_AD_QD,X(1),,CF  ,,1,,Y ,,,,1140,VIEW
db1,table_V,column_JY_EH,YY/MM/DD,,DA  ,,4,,Y ,,,,1141,VIEW
db1,table_V,column_II_FM,X(36),,CV  ,,36,,Y ,,,,1142,VIEW
db1,table_V,column_HW_WT,X(36),,CV  ,,36,,Y ,,,,1143,VIEW
db1,table_V,column_GE_IM,X(36),,CV  ,,36,,Y ,,,,1144,VIEW
db1,table_V,column_VS_PA,X(36),,CV  ,,36,,Y ,,,,1145,VIEW
db1,table_V,column_SR_OO,-(19)9,,I8  ,,8,,Y ,,,,1146,VIEW
db1,table_V,column_RS_LO,-(19)9,,I8  ,,8,,Y ,,,,1147,VIEW
db1,table_V,column_UJ_HD,-(19)9,,I8  ,,8,,Y ,,,,1148,VIEW
db1,table_V,column_TG_DC,-(19)9,,I8  ,,8,,Y ,,,,1149,VIEW
db1,table_V,column_TD_TG,X(6),,CV  ,,6,,Y ,,,,1150,VIEW
db1,table_V,column_VW_NC,YY/MM/DD,,DA  ,,4,,Y ,,,,1151,VIEW
db1,table_V,column_IB_CP,YY/MM/DD,,DA  ,,4,,Y ,,,,1153,VIEW
db1,table_V,column_HI_ML,YY/MM/DD,,DA  ,,4,,Y ,,,,1154,VIEW
db1,table_V,column_UP_ZG,YY/MM/DD,,DA  ,,4,,Y ,,,,1155,VIEW
db1,table_V,column_CZ_HK,-(10)9,,I   ,,4,,Y ,,,,1156,VIEW
db1,table_V,column_DQ_AH,-(10)9,,I   ,,4,,Y ,,,,1157,VIEW
db1,table_V,column_KI_JN,X(6),,CF  ,,6,,Y ,,,,1158,VIEW
db1,table_V,column_NG_DB,X(6),,CF  ,,6,,Y ,,,,1159,VIEW
db1,table_V,column_HE_CX,X(1),,CF  ,,1,,Y ,,,,1152,VIEW
db1,table_V,column_TU_NV,X(1),,CF  ,,1,,Y ,,,,1088,VIEW
db1,table_V,column_JP_FS,X(2),,CF  ,,2,,Y ,,,,1056,VIEW
db1,table_V,column_FX_LD,YY/MM/DD,,DA  ,,4,,Y ,,,,1040,VIEW
db1,table_V,column_RW_RO,0.99,,D   ,,8,,Y ,,15,2,1032,VIEW
db1,table_V,column_DE_SQ,X(20),,CV  ,,20,,Y ,,,,1028,VIEW
db1,table_V,column_TJ_CA,-(19)9,,I8  ,,8,,Y ,,,,1026,VIEW
db1,table_V,column_OR_LB,X(13),,CF  ,,26,,Y ,,,,1160,VIEW
db1,table_V,column_VW_TE,X(10),,CV  ,,10,,Y ,,,,1095,VIEW
db1,table_V,column_FA_UY,X(6),,CF  ,,6,,Y ,,,,1062,VIEW
db1,table_V,column_FL_IR,0.99,,D   ,,8,,Y ,,15,2,1045,VIEW
db1,table_V,column_QF_RS,X(30),,CV  ,,30,,Y ,,,,1036,VIEW
db1,table_V,column_KJ_HJ,0.99,,D   ,,8,,Y ,,15,2,1031,VIEW
db1,table_V,column_JH_BN,-(10)9,,I   ,,4,,Y ,,,,1029,VIEW
db1,table_V,column_JK_MM,0.99,,D   ,,8,,Y ,,15,2,1027,VIEW
db1,table_V,column_CP_QF,-(19)9,,I8  ,,8,,Y ,,,,1025,VIEW
db1,table_V,column_UL_CV,0.99,,D   ,,8,,Y ,,15,2,1102,VIEW
db1,table_V,column_NV_EZ,0.99,,D   ,,8,,Y ,,15,2,1068,VIEW
db1,table_V,column_RF_FU,0.99,,D   ,,8,,Y ,,15,2,1050,VIEW
db1,table_V,column_LI_EN,X(20),,CV  ,,20,,Y ,,,,1041,VIEW
db1,table_V,column_UP_NV,0.99,,D   ,,8,,Y ,,15,2,1035,VIEW
db1,table_V,column_XE_TE,0.99,,D   ,,8,,Y ,,15,2,1033,VIEW
db1,table_V,column_AM_VO,0.99,,D   ,,8,,Y ,,15,2,1030,VIEW
db3,table_P,column_EM_PS,-(10)9,,I   ,,4,,Y ,,,,1031,TABLE
db3,table_P,column_HS_XF,X(6),,CF  ,,6,,Y ,,,,1026,TABLE
db3,table_P,column_PE_EW,X(1000),,CV  ,,1000,,Y ,,,,1028,TABLE
db3,table_P,column_CW_FE,X(2000),,CV  ,,2000,,Y ,,,,1030,TABLE
db3,table_P,column_HT_UW,yyyy-mm-dd,,DA  ,,4,,Y ,,,,1025,TABLE
db3,table_P,column_MM_ZL,X(1000),,CV  ,,1000,,Y ,,,,1029,TABLE
db3,table_P,column_QP_TE,yyyy-mm-dd,,DA  ,,4,,Y ,,,,1027,TABLE
db1,table_F,column_GL_GA,X(100),,CV  ,,100,,Y ,,,,1026,VIEW
db1,table_F,column_DM_DF,YYYY-MM-DDBHH:MI:SS.S(6),,TS  ,,26,,Y ,,,6,1031,VIEW
db1,table_F,column_FM_ZY,X(300),,CV  ,,300,,Y ,,,,1029,VIEW
db1,table_F,column_EE_EN,X(100),,CV  ,,100,,Y ,,,,1027,VIEW
db1,table_F,column_CN_XP,-(10)9,,I   ,,4,,Y ,,,,1025,VIEW
db1,table_F,column_DG_NT,X(20),,CV  ,,20,,Y ,,,,1028,VIEW
db1,table_F,column_RF_AY,X(30),,CV  ,,30,,Y ,,,,1030,VIEW
db1,table_D,column_TC_RR,X(7),,CF  ,,7,,Y ,,,,1034,VIEW
db1,table_D,column_LW_IE,X(300),,CV  ,,300,,Y ,,,,1037,VIEW
db1,table_D,column_WN_TU,9,,D   ,,4,,Y ,,8,0,1038,VIEW
db1,table_D,column_TD_RV,X(5),,CF  ,,5,,Y ,,,,1032,VIEW
db1,table_D,column_TP_QV,X(1),,CF  ,,1,,Y ,,,,1026,VIEW
db1,table_D,column_FD_GV,X(6),,CF  ,,6,,Y ,,,,1025,VIEW
